Passage_ID,Novel,Text,Allusion_Type,Biblical_Source,Allusion_Function,Confidence_Level,Analysis_Notes,Annotator,Timestamp
1439,Song of Solomon (1977),"Hagar",Character_Reference,Hagar,Characterization,70,"",Batemmy,2025-12-07T05:19:16.452Z
1440,Beloved (1987),"Paul",Character_Reference,Paul,Characterization,85,"",Batemmy,2025-12-07T05:19:24.886Z
1441,Song of Solomon (1977),"Ruth",Character_Reference,Ruth,Characterization,90,"",Batemmy,2025-12-07T05:19:31.079Z
1442,Song of Solomon (1977),"Hagar",Character_Reference,Hagar,Characterization,85,"",Batemmy,2025-12-07T05:19:39.705Z
1443,Song of Solomon (1977),"Hagar",Character_Reference,Hagar,Characterization,85,"",Batemmy,2025-12-07T05:19:45.428Z
1444,Song of Solomon (1977),"Ruth",Character_Reference,Ruth,Characterization,90,"",Batemmy,2025-12-07T05:19:52.778Z
1445,A Mercy (2008),"Jacob",Character_Reference,Jacob,Characterization,85,"",Batemmy,2025-12-07T05:19:58.570Z
1446,Song of Solomon (1977),"Pilate",Character_Reference,Pilate,Characterization,70,"",Batemmy,2025-12-07T05:20:04.488Z
1447,Paradise (1998),"Aaron",Character_Reference,Aaron,Characterization,85,"",Batemmy,2025-12-07T05:20:09.872Z
1448,Song of Solomon (1977),"Pilate",Character_Reference,Pilate,Characterization,70,"",Batemmy,2025-12-07T05:20:23.799Z
1449,Song of Solomon (1977),"communion",Thematic_Reference,Communion,Thematic_Development,80,"",Batemmy,2025-12-07T05:20:30.032Z
1450,Song of Solomon (1977),"Ruth",Character_Reference,Ruth,Characterization,90,"",Batemmy,2025-12-07T05:20:36.375Z
1451,Song of Solomon (1977),"Hagar",Character_Reference,Hagar,Characterization,85,"",Batemmy,2025-12-07T05:20:47.564Z
1452,The Bluest Eye (1970),"First Corinthians",Character_Reference,First Corinthians,Characterization,70,"",Batemmy,2025-12-07T05:20:59.427Z
1453,Beloved (1987),"Paul",Character_Reference,Paul,Characterization,85,"",Batemmy,2025-12-07T05:21:06.673Z
1454,Song of Solomon (1977),"Pilate",Character_Reference,Pilate,Characterization,70,"",Batemmy,2025-12-07T05:21:12.118Z
1455,Song of Solomon (1977),"Pilate",Character_Reference,Pilate,Characterization,70,"",Batemmy,2025-12-07T05:21:19.093Z
1456,A Mercy (2008),"Judah",Character_Reference,Judah,Characterization,70,"",Batemmy,2025-12-07T05:21:25.880Z
1457,Beloved (1987),"Paul",Character_Reference,Paul,Characterization,85,"",Batemmy,2025-12-07T05:21:31.530Z
1458,Song of Solomon (1977),"Matthew",Thematic_Reference,Matthew,Thematic_Development,90,"",Batemmy,2025-12-07T05:22:06.624Z
1459,Song of Solomon (1977),"lot",No_Allusion,Lot,,70,"",Batemmy,2025-12-07T05:22:13.043Z
1460,Song of Solomon (1977),"Hagar",Character_Reference,Hagar,Characterization,85,"",Batemmy,2025-12-07T05:22:19.225Z
1461,Song of Solomon (1977),"Pilate",Character_Reference,Pilate,Characterization,70,"",Batemmy,2025-12-07T05:22:42.595Z
1462,Paradise (1998),"Jesus",Character_Reference,Jesus,Characterization,85,"",Batemmy,2025-12-07T05:22:48.565Z
1463,Paradise (1998),"grace",Thematic_Reference,Grace,Thematic_Development,80,"",Batemmy,2025-12-07T05:22:57.386Z
1464,Song of Solomon (1977),"Pilate",Character_Reference,Pilate,Characterization,70,"",Batemmy,2025-12-07T05:23:02.778Z
1465,Tar Baby (1981),"Gideon",Character_Reference,Gideon,Characterization,70,"",Batemmy,2025-12-07T05:23:10.853Z
1467,Tar Baby (1981),"Gideon",Character_Reference,Gideon,Characterization,85,"",Batemmy,2025-12-07T05:23:18.455Z
1466,Tar Baby (1981),"Gideon",Character_Reference,Gideon,Characterization,85,"",Batemmy,2025-12-07T05:23:24.649Z
1468,Song of Solomon (1977),"Pilate",Character_Reference,Pilate,Characterization,70,"",Batemmy,2025-12-07T05:23:30.995Z
1469,The Bluest Eye (1970),"Samuel",Character_Reference,Samuel,Characterization,85,"",Batemmy,2025-12-07T05:23:36.598Z
1470,Tar Baby (1981),"lot",No_Allusion,Lot,,70,"",Batemmy,2025-12-07T05:23:42.420Z
1471,Song of Solomon (1977),"Mary",Character_Reference,Mary,Characterization,85,"",Batemmy,2025-12-07T05:23:48.548Z
1472,Beloved (1987),"Paul",Character_Reference,Paul,Characterization,85,"",Batemmy,2025-12-07T05:23:56.564Z
1473,Song of Solomon (1977),"Pilate",Character_Reference,Pilate,Characterization,85,"",Batemmy,2025-12-07T05:24:02.063Z
1474,Song of Solomon (1977),"Esther",Character_Reference,Esther,Characterization,90,"",Batemmy,2025-12-07T05:24:23.055Z
1475,Song of Solomon (1977),"Ruth",Character_Reference,Ruth,Characterization,90,"",Batemmy,2025-12-07T05:24:29.595Z
1476,A Mercy (2008),"Job",Thematic_Reference,Job,Thematic_Development,90,"",Batemmy,2025-12-07T05:24:34.553Z
1477,Beloved (1987),"John",Character_Reference,John,Characterization,90,"",Batemmy,2025-12-07T05:24:51.247Z
1478,Song of Solomon (1977),"Hagar",Character_Reference,Hagar,Characterization,85,"",Batemmy,2025-12-07T05:24:58.486Z
1479,Jazz (1992),"job",No_Allusion,Job,,90,"",Batemmy,2025-12-07T05:25:03.313Z
1480,Paradise (1998),"Hope",No_Allusion,Hope,,80,"",Batemmy,2025-12-07T05:25:12.498Z
1481,A Mercy (2008),"hope",No_Allusion,Hope,,80,"",Batemmy,2025-12-07T05:25:26.937Z
1482,Song of Solomon (1977),"Ruth",Character_Reference,Ruth,Characterization,90,"",Batemmy,2025-12-07T05:25:32.771Z
1483,The Bluest Eye (1970),"hope",No_Allusion,Hope,,80,"",Batemmy,2025-12-07T05:25:38.214Z
1484,Song of Solomon (1977),"Pilate",Character_Reference,Pilate,Characterization,70,"",Batemmy,2025-12-07T05:25:44.173Z
1485,Song of Solomon (1977),"Magdalene",Character_Reference,Magdalene,Characterization,85,"",Batemmy,2025-12-07T05:25:50.405Z
1486,Song of Solomon (1977),"Solomon",Character_Reference,Solomon,Characterization,85,"",Batemmy,2025-12-07T05:25:55.601Z
1487,Paradise (1998),"Mary",Character_Reference,Mary,Characterization,85,"",Batemmy,2025-12-07T05:26:03.839Z
1488,The Bluest Eye (1970),"Mary",Character_Reference,Mary,Characterization,85,"",Batemmy,2025-12-07T05:26:10.515Z
1489,Sula (1973),"Eve",No_Allusion,Eve,,70,"",Batemmy,2025-12-07T05:26:50.264Z
1490,Tar Baby (1981),"job",No_Allusion,Job,,90,"",Batemmy,2025-12-07T05:26:55.115Z
1491,Sula (1973),"Grace",Character_Reference,Grace,Characterization,80,"",Batemmy,2025-12-07T05:27:00.982Z
1492,Sula (1973),"trinity",No_Allusion,Trinity,,80,"",Batemmy,2025-12-07T05:27:21.204Z
1493,Paradise (1998),"Peter",Character_Reference,Peter,Characterization,85,"",Batemmy,2025-12-07T05:27:28.598Z
1494,Beloved (1987),"Paul",Character_Reference,Paul,Characterization,85,"",Batemmy,2025-12-07T05:27:33.911Z
1495,The Bluest Eye (1970),"Holy Grail",No_Allusion,Holy Grail,,80,"",Batemmy,2025-12-07T05:27:43.285Z
1496,Song of Solomon (1977),"Hagar",Character_Reference,Hagar,Characterization,85,"",Batemmy,2025-12-07T05:27:53.586Z
1497,Beloved (1987),"Jesus",Character_Reference,Jesus,Characterization,85,"",Batemmy,2025-12-07T05:27:58.864Z
1498,Paradise (1998),"job",No_Allusion,Job,,90,"",Batemmy,2025-12-07T05:28:02.634Z
1499,A Mercy (2008),"Jacob",Character_Reference,Jacob,Characterization,85,"",Batemmy,2025-12-07T05:28:12.071Z
1500,Beloved (1987),"Paul",Character_Reference,Paul,Characterization,70,"",Batemmy,2025-12-07T05:28:18.819Z
1501,Beloved (1987),"Paul",Character_Reference,Paul,Characterization,85,"",Batemmy,2025-12-07T05:28:29.633Z
1502,Song of Solomon (1977),"lot",No_Allusion,Lot,,70,"",Batemmy,2025-12-07T05:28:34.526Z
1503,Paradise (1998),"Paul",Character_Reference,Paul,Characterization,85,"",Batemmy,2025-12-07T05:28:41.495Z
1504,Sula (1973),"Jude",Character_Reference,Jude,Characterization,90,"",Batemmy,2025-12-07T05:28:46.842Z
1505,Song of Solomon (1977),"Pilate",Character_Reference,Pilate,Characterization,70,"",Batemmy,2025-12-07T05:28:52.034Z
1506,Paradise (1998),"Matthew",No_Allusion,Matthew,,90,"",Batemmy,2025-12-07T05:29:06.892Z
1507,Paradise (1998),"Mary",Character_Reference,Mary,Characterization,85,"",Batemmy,2025-12-07T05:29:12.244Z
1508,Song of Solomon (1977),"Hagar",Character_Reference,Hagar,Characterization,85,"",Batemmy,2025-12-07T05:29:18.531Z
1509,Beloved (1987),"lot",No_Allusion,Lot,,70,"",Batemmy,2025-12-07T05:29:24.815Z
1510,Tar Baby (1981),"Gideon",Character_Reference,Gideon,Characterization,85,"",Batemmy,2025-12-07T05:29:34.034Z
1511,The Bluest Eye (1970),"Mary",Character_Reference,Mary,Characterization,85,"",Batemmy,2025-12-07T05:29:39.424Z
1512,Song of Solomon (1977),"Hagar",Character_Reference,Hagar,Characterization,70,"",Batemmy,2025-12-07T05:29:45.424Z
1513,Song of Solomon (1977),"Hagar",Character_Reference,Hagar,Characterization,70,"",Batemmy,2025-12-07T05:29:57.719Z
1514,Beloved (1987),"Paul",Character_Reference,Paul,Characterization,85,"",Batemmy,2025-12-07T05:30:07.933Z
1515,Beloved (1987),"Paul",Character_Reference,Paul,Characterization,85,"",Batemmy,2025-12-07T05:30:19.471Z
1516,Song of Solomon (1977),"Hagar",Character_Reference,Hagar,Characterization,85,"",Batemmy,2025-12-07T05:30:26.663Z
1517,Song of Solomon (1977),"Mary",Character_Reference,Mary,Characterization,85,"",Batemmy,2025-12-07T05:30:33.659Z
1518,A Mercy (2008),"Jacob",Character_Reference,Jacob,Characterization,85,"",Batemmy,2025-12-07T05:30:39.578Z
1519,Song of Solomon (1977),"Pilate",Character_Reference,Pilate,Characterization,70,"",Batemmy,2025-12-07T05:31:29.951Z
