novel_title,allusion_text,start_pos,end_pos,allusion_type,confidence,biblical_source,context,assigned_annotator,data_type
Tar Baby (1981),Gideon,183824,183830,character_reference,0.7,Gideon,"a bet on how long the chocolate eater could last. Gideon said, ""Long as he wants. Till New Year,"" while sh",annotator_1,overlap
Song of Solomon (1977),Ruth,19552,19556,thematic_reference,0.9,Ruth,"osed to have lumps in it. Mashed ain't the dish."" Ruth let the seaweed disintegrate, and later, when its",annotator_1,overlap
Song of Solomon (1977),Pilate,573241,573247,character_reference,0.7,Pilate,and green. Hagar didn't even look at it. One day Pilate sat down on Hagar's bed and held a compact before,annotator_1,unique
Beloved (1987),Paul,83661,83665,character_reference,0.85,Paul,and more bread to the heap she was carrying away. Paul D leaned over to wipe the spilled coffee with his,annotator_1,overlap
Tar Baby (1981),Gideon,394214,394220,character_reference,0.7,Gideon,"m, they both might try to stop her. He could call Gideon. He tried to remember that hillside hut, but all",annotator_1,overlap
Beloved (1987),Paul,73492,73496,character_reference,0.85,Paul,"on: plans. The morning after the first night with Paul D, Sethe smiled just thinking about what the word",annotator_1,overlap
Song of Solomon (1977),Solomon,557300,557307,character_reference,0.85,Solomon,"don't leave me here,"" except the children sang, ""Solomon don't leave me here."" Milkman smiled, remembering",annotator_1,unique
Paradise (1998),Esther,154495,154501,thematic_reference,0.9,Esther,"said Misner. Now Fleet joined Deek in the aisle. ""Esther never made a mistake of that nature in her life.",annotator_1,overlap
Song of Solomon (1977),Pilate,428833,428839,character_reference,0.7,Pilate,re it happened that made it seem so real. Hearing Pilate talk about caves and woods and earrings on Darlin,annotator_1,overlap
Sula (1973),lot,251838,251841,character_reference,0.7,Lot,"fret about putting their old ones away. It took a lot for black people to let them go, and even if some",annotator_1,overlap
Beloved (1987),Paul,33797,33801,character_reference,0.85,Paul,"vague smile on her lips. ""God damn it! Hush up!"" Paul D was shouting, falling, reaching for anchor. ""Le",annotator_1,overlap
Song of Solomon (1977),Grace,546694,546699,thematic_reference,0.8,Grace,straight for it. - went Milkman opened the parcel Grace had fixed for him and took the way and one. other,annotator_1,overlap
Song of Solomon (1977),Lot,23793,23796,character_reference,0.7,Lot,womenfolk nurse they kids a long time down South. Lot of 'em. But you don't see it much no more. I knew,annotator_1,overlap
Beloved (1987),Jesus,357361,357366,character_reference,0.85,Jesus,"d don't stay in the ground."" He couldn't deny it. Jesus Christ Himself didn't, so Stamp ate a piece of El",annotator_1,overlap
Sula (1973),Jude,167783,167787,thematic_reference,0.9,Jude,"la was a roach. Later, when they saw how she took Jude, then ditched him for others, and heard how he bo",annotator_1,overlap
Beloved (1987),Paul,203488,203492,character_reference,0.85,Paul,"ompted him to try-other than Halle, Sixo, Paul A, Paul F and Mister. But the trembling was fixed by the",annotator_1,overlap
Song of Solomon (1977),First Corinthians,31124,31141,character_reference,0.7,First Corinthians,(Dead) and begat Mag- dalene called Lena Dead and First Corinthians Dead and (when he least expected it) another Maco,annotator_1,unique
Beloved (1987),Paul,107619,107623,character_reference,0.85,Paul,"ven when she held a steady gaze as she did now on Paul D. ""No,"" she said. ""I didn't see no such thing.""",annotator_1,overlap
Paradise (1998),Mary,467763,467767,character_reference,0.85,Mary,"idn't want to eat him. I just wanted to go home."" Mary Magna came into the chapel and, kneeling with her",annotator_1,overlap
Sula (1973),Jude,130060,130064,thematic_reference,0.9,Jude,ecessity. The two of them together would make one Jude. His fears lest his burst dream of road building,annotator_1,overlap
Song of Solomon (1977),Pilate,86633,86639,character_reference,0.7,Pilate,"ies, we'd have starved last winter."" ""Would not."" Pilate put a fresh piece of twig in her mouth. ""We would",annotator_1,overlap
Song of Solomon (1977),job,197930,197933,thematic_reference,0.9,Job,"? They excused them- selves for everything. Every job of work undone, every bill unpaid, every illness,",annotator_1,overlap
Sula (1973),Eve,134206,134209,character_reference,0.7,Eve,"be thick with birds. Disappars like her grandine, Eve  PART TWO  PART TWO  1937 Accompanied by a plague",annotator_1,overlap
Beloved (1987),Paul,91571,91575,character_reference,0.85,Paul,"igh spirits, which the smell of dying roses (that Paul D called to everybody's attention) could not damp",annotator_1,overlap
Tar Baby (1981),Gideon,384388,384394,character_reference,0.7,Gideon,"me? Didn't Yardman tell you her name?” ""Gideon."" ""Gideon. Didn't he introduce you?"" ""Go to sleep, Jadine.""",annotator_1,overlap
Song of Solomon (1977),Ruth,22390,22394,thematic_reference,0.9,Ruth,"dow past the evergreen, the terror that sprang to Ruth's eyes came from the quick realization that she w",annotator_1,overlap
Tar Baby (1981),Jesus,312789,312794,character_reference,0.85,Jesus,"Money is-"" ""Who's that?"" ""Who's who?"" ""Thoreau."" ""Jesus."" ""Don't look disgusted. I'm illiterate."" ""You're",annotator_1,overlap
Song of Solomon (1977),numbers,466699,466706,thematic_reference,0.9,Numbers,"oor, sack in hand. Las Vegas and buried treasure; numbers dealers and Wells Fargo wagons; race track pay wi",annotator_1,overlap
Beloved (1987),Paul,437446,437450,character_reference,0.85,Paul,"ot to say to you. I'm a take the easy one first."" Paul D chuckled. ""If it's hard for you, might kill me",annotator_1,overlap
Beloved (1987),Jesus,154941,154946,character_reference,0.85,Jesus,"id Amy. ""But you made it through. Come down here, Jesus, Lu made it through. That's because of me. I'm go",annotator_1,unique
Song of Solomon (1977),lot,220992,220995,character_reference,0.7,Lot,ve things forever up in the air. He parked in the lot and walked slowly toward the station. Maybe she's,annotator_1,overlap
Song of Solomon (1977),Pilate,585235,585241,character_reference,0.7,Pilate,last she opened the door and presented herself to Pilate and Reba. And it was in their eyes that she saw w,annotator_1,overlap
Paradise (1998),Calvary,270480,270487,character_reference,0.7,Calvary,"inting repeatedly that they belonged in Zion, not Calvary, where they had to listen to the namby-pamby serm",annotator_1,unique
Tar Baby (1981),Gideon,303043,303049,character_reference,0.7,Gideon,"en he stood in the white towel watching Yardman's-Gideon's --back. But something had come loose in him, li",annotator_1,overlap
Jazz (1992),mark,260550,260554,thematic_reference,0.9,Mark,"t so were the grandfathers. Any fascination could mark a newborn: melons, rabbits, wisteria, rope, and,",annotator_1,overlap
Beloved (1987),Paul,52605,52609,character_reference,0.85,Paul,ner could not doubt was the fault of the raccoon. Paul F wanted his roasted; Paul A wanted his boiled an,annotator_1,overlap
Paradise (1998),faith,226988,226993,thematic_reference,0.8,Faith,"y Redeemer. ""This might get serious."" Ace Flood's faith had been the mountain-moving kind, so he built hi",annotator_1,overlap
Song of Solomon (1977),Solomon,597013,597020,character_reference,0.85,Solomon,milies spread in these hills calling them- selves Solomon something or other. I guess he must have been hot,annotator_1,unique
Song of Solomon (1977),Pilate,32505,32511,character_reference,0.7,Pilate,"is."" ""Say it."" 19 ""It's a man's name."" ""Say it."" ""Pilate."" ""What?"" ""Pilate. You wrote down Pilate."" ""Like",annotator_1,unique
A Mercy (2008),Jacob,215651,215656,character_reference,0.85,Jacob,they convinced themselves that no one other than Jacob Vaark would spend haunt- ing time there: it had n,annotator_1,overlap
Paradise (1998),Mark,586788,586792,thematic_reference,0.9,Mark,"ry helloed from the porch of her house near Cross Mark but he did not turn his head. “Car broke down?"" s",annotator_1,overlap
Paradise (1998),Jesus,230754,230759,character_reference,0.85,Jesus,"e this? Can't think of every damn thing, can you? Jesus."" ""Your baby coughing? I don't believe you need c",annotator_1,unique
Beloved (1987),Paul,101766,101770,character_reference,0.85,Paul,"Be- loved had fallen asleep again. ""Miss. Miss."" Paul D shook her gently. ""You want to lay down a spell",annotator_1,overlap
Song of Solomon (1977),Pilate,236969,236975,character_reference,0.85,Pilate,wept cleansing tears right there and later under Pilate's strap-to which she submitted with re- lief. Pil,annotator_1,overlap
Sula (1973),Jude,145492,145496,thematic_reference,0.9,Jude,"""You puttin' it on, Nel. Jude must be wore out."" ""Jude must be wore out? You don't care nothin' 'bout my",annotator_1,overlap
The Bluest Eye (1970),mark,254884,254888,thematic_reference,0.9,Mark,"nds. Not the Windward or Leeward Island colonies, mark you, but within, of course, the Greater of the tw",annotator_1,overlap
Paradise (1998),John,199515,199519,thematic_reference,0.9,John,"hree-fourths of a mile. From his own house on St. John Street, he turned right at the corner onto Centra",annotator_1,unique
Beloved (1987),Paul,444590,444594,character_reference,0.85,Paul,"Judy will take me in or won't she."" ""I was there, Paul D."" ""You was where?"" ""There in the yard. When she",annotator_1,overlap
The Bluest Eye (1970),Mary,67840,67844,character_reference,0.85,Mary,"wrapper has a picture on it. A picture of little Mary Jane, for whom the candy is named. Smiling white",annotator_1,overlap
Song of Solomon (1977),Solomon,385172,385179,character_reference,0.85,Solomon,ty cents so she just carried what was left of Mr. Solomon (she always called him Mr. Solomon cause he was s,annotator_1,overlap
Tar Baby (1981),grace,161041,161046,thematic_reference,0.8,Grace,"know you."" It must have been that same an- tique grace that made him look at a raggedy black man who had",annotator_1,overlap
Paradise (1998),lot,617171,617174,character_reference,0.7,Lot,. Jean and Jack were crossing the stadium parking lot under blazing klieg lights. A girl was standing i,annotator_1,unique
Sula (1973),Jesus,46012,46017,character_reference,0.85,Jesus,"quilts, ""I want... I want to be... wonderful. Oh, Jesus, make me wonderful."" The many experiences of her",annotator_1,overlap
Paradise (1998),Calvary,205976,205983,character_reference,0.7,Calvary,"red and eternal. The morning after the meeting at Calvary, pleased with his bird quota and fired, not tired",annotator_1,overlap
A Mercy (2008),Jerusalem,71044,71053,character_reference,0.7,Jerusalem,"would announce His arrival and the birth of young Jerusalem. They named her Messalina, just in case, but shor",annotator_1,overlap
Paradise (1998), Matthew 19:6,274240,274253,direct_quote,0.95,Matthew 19:6,"wedding promised. He had segued from Revelation to Matthew 19:6, ""Wherefore they are no more twain, but one flesh",annotator_1,overlap
Song of Solomon (1977),Ruth,241999,242003,thematic_reference,0.9,Ruth,"e tails at the back of her neck. Pilate comforted Ruth, gave her a peach, which Ruth could not eat becau",annotator_1,unique
Song of Solomon (1977),Pilate,175508,175514,character_reference,0.7,Pilate,"ell, I guess I better not try to prove you wrong. Pilate might be back with her knife."" ""Pilate scare you?",annotator_1,overlap
Song of Solomon (1977),Pilate,241632,241638,character_reference,0.7,Pilate,on her house. Ruth had asked some passer-by where Pilate lived and was directed to a lean brown house set,annotator_1,overlap
Song of Solomon (1977),Pilate,386502,386508,character_reference,0.7,Pilate,"hing by comparison. And again there was a change. Pilate was tall again. The top of her head, wrapped in a",annotator_1,overlap
Paradise (1998),Esther,574972,574978,thematic_reference,0.9,Esther,"ren, died, people assumed the rest of them, Noah, Esther and Ming, would quickly follow. The first was giv",annotator_1,overlap
Song of Solomon (1977),lot,596702,596705,character_reference,0.7,Lot,ans they brought over here as slaves could fly. A lot of them flew back to Africa. The one around here,annotator_1,overlap
Jazz (1992),hope,159562,159566,thematic_reference,0.8,Hope,"likelihood that he was still alive grew fainter, hope never did. Anytime anytime, on another brittle co",annotator_1,overlap
The Bluest Eye (1970),redemption,148946,148956,thematic_reference,0.8,Redemption,"r mind on the wages of sin, her body trembled for redemption, salvation, a mysterious rebirth that would simpl",annotator_1,overlap
A Mercy (2008),baptism,151177,151184,thematic_reference,0.8,Baptism,"ty and allow her children, though too young for a baptism of full immersion, entrance to His sphere. But of",annotator_1,overlap
