novel_title,allusion_text,start_pos,end_pos,allusion_type,confidence,biblical_source,context,assigned_annotator,data_type
Sula (1973),Jude,130060,130064,thematic_reference,0.9,Jude,ecessity. The two of them together would make one Jude. His fears lest his burst dream of road building,annotator_3,overlap
Song of Solomon (1977),Pilate,614888,614894,character_reference,0.7,Pilate,life. Hagar. Something of Hagar's must be nearby. Pilate would put him someplace near something that remai,annotator_3,unique
Beloved (1987),Paul,243604,243608,character_reference,0.85,Paul,d her smile was both pleasure and surprise. sure. Paul D believed he smiled back but his face was so col,annotator_3,overlap
Beloved (1987),job,82516,82519,thematic_reference,0.9,Job,"beginning to stroke her mind. As for Denver, the job Sethe had of keeping her from the past that was s",annotator_3,unique
Song of Solomon (1977),Hagar,522360,522365,character_reference,0.85,Hagar,"t was a living breath this time, not a dying one. Hagar, the lights, the music, disappeared, and Milkman",annotator_3,unique
Song of Solomon (1977),grace,18156,18161,thematic_reference,0.8,Grace,"ussy willow, Scotch pine. But always something to grace the dinner table in the evening. It was for her f",annotator_3,overlap
Tar Baby (1981),Gideon,539919,539925,character_reference,0.85,Gideon,"ss for him—to decide to go looking, and from what Gideon said it was a week ago that she was here; she mus",annotator_3,overlap
Paradise (1998),grace,135741,135746,thematic_reference,0.8,Grace,"low between sighting and following through, could grace slip through at all? It was the I-give woman serv",annotator_3,overlap
Paradise (1998),Mary,485645,485649,character_reference,0.85,Mary,y. With the first one Consolata did what she knew Mary Magna would have done: quieted the girl and advis,annotator_3,overlap
Song of Solomon (1977),Hagar,168127,168132,character_reference,0.85,Hagar,"im to visit the wine house and, hope- fully, find Hagar there. He was free to drop in anytime and after s",annotator_3,overlap
Beloved (1987),mark,248325,248329,thematic_reference,0.9,Mark,ittle mercy-something given to them on purpose to mark what they were feeling so they would remember it,annotator_3,overlap
The Bluest Eye (1970),Mary,65784,65788,character_reference,0.85,Mary,"taste in white eyes. She points her finger at the Mary Janes-a little black shaft of finger, its tip pre",annotator_3,overlap
Beloved (1987),job,294229,294232,thematic_reference,0.9,Job,"still pig port in the minds of Ohioans. Its main job was to receive, slaughter and ship up the river t",annotator_3,overlap
A Mercy (2008),Jacob,14441,14446,character_reference,0.85,Jacob,"wielded in the interests of the try's profits. In Jacob Vaark's view, these were lawless gen- ΙΙ laws enc",annotator_3,overlap
Song of Solomon (1977),Solomon,569,576,character_reference,0.85,Solomon,"oging in Publication Data Morrison, Toni. Song of Solomon. I. Title. PZ4.M883So [PS3563.08749] 813′.5′4 77-",annotator_3,unique
A Mercy (2008),Jacob,35974,35979,character_reference,0.85,Jacob,"ust one, as though on its curve an empire rested. Jacob knew he was struggling with this impertinent thre",annotator_3,unique
Song of Solomon (1977),Solomon,563163,563170,character_reference,0.85,Solomon,"Jake (who was also, apparently, ""the only son of Solomon"") that the twirl- ing boy stopped. Now Milkman un",annotator_3,overlap
Paradise (1998), Jeremiah 1:5,286684,286697,direct_quote,0.95,Jeremiah 1:5,"Reverend Pulliam had preached a sermon taken from Jeremiah 1:5: ""Before I formed thee in the belly I knew thee,",annotator_3,unique
Paradise (1998),lot,556470,556473,character_reference,0.7,Lot,"did not always know what it was, but they spent a lot of time trying to find out. Long before Juvenal w",annotator_3,overlap
Song of Solomon (1977),Hagar,613752,613757,character_reference,0.85,Hagar,m? Then he knew. Hagar. Something had happened to Hagar. Where was she? Had she run off? Was she sick or,annotator_3,overlap
Beloved (1987),Paul,249916,249920,character_reference,0.85,Paul,"th nothing on."" And stepping away and in front of Paul D, Sethe took the shawl and wrapped it around Bel",annotator_3,overlap
Paradise (1998),job,253487,253490,thematic_reference,0.9,Job,es. He didn't want to hear anything about her new job at a school cafeteria. Only Sophie and Bernard in,annotator_3,unique
Beloved (1987),Paul,249525,249529,character_reference,0.85,Paul,"our months, so complete was the attention she and Paul D were paying to themselves they both felt a jolt",annotator_3,overlap
Beloved (1987),Paul,328987,328991,character_reference,0.85,Paul,peep in and see how she was getting on (including Paul D) would discover that the woman junkheaped for t,annotator_3,overlap
Paradise (1998),Zechariah,182149,182158,thematic_reference,0.9,Zechariah,"agon with two horses the State Indians lent them, Zechariah corralled some of the men into building a cook ov",annotator_3,overlap
Song of Solomon (1977),Pilate,239826,239832,character_reference,0.7,Pilate,She hadn't laid eyes on her in years; had been to Pilate's house only once in her life-a very long time ag,annotator_3,overlap
Song of Solomon (1977),Hagar,579854,579859,character_reference,0.85,Hagar,ulence. In luxe. In love. It was five-thirty when Hagar left the store with two shop- ping bags full of s,annotator_3,overlap
Jazz (1992),lot,311624,311627,character_reference,0.7,Lot,ever said why but I sort of knew. I didn't have a lot of friends in school. Not the boys but the girls,annotator_3,unique
Beloved (1987),Paul,206997,207001,character_reference,0.85,Paul,"everything he had. ""Hiiii!"" It was never clear to Paul D how he knew when to shout that mercy. They call",annotator_3,overlap
Beloved (1987),lot,43334,43337,character_reference,0.7,Lot,"? Well now, that's somebody."" It made sense for a lot of reasons because in all of Baby's life, as well",annotator_3,unique
Beloved (1987),job,456611,456614,thematic_reference,0.9,Job,"not eaten and it rocked Denver like gunshot. The job she started out with, protecting Beloved from Set",annotator_3,overlap
Beloved (1987),job,363021,363024,thematic_reference,0.9,Job,". Sethe understood it then, but now with a paying job and an employer who was kind enough to hire an ex",annotator_3,overlap
Paradise (1998),Mary,435463,435467,character_reference,0.85,Mary,"it, the house was like a castle, full of a beauty Mary Magna said had to be eliminated at once. Consolat",annotator_3,overlap
Paradise (1998),mark,277096,277100,thematic_reference,0.9,Mark,"mark, this, that lay underneath every other. This mark, rendered in the placement of facial features. Th",annotator_3,overlap
Song of Solomon (1977),Pilate,254680,254686,character_reference,0.7,Pilate,"for either one of you."" They turned then and saw Pilate leaning on the window sill. Neither knew how long",annotator_3,overlap
Song of Solomon (1977),Hagar,280903,280908,character_reference,0.85,Hagar,"and she lived, but because of her granddaughter. Hagar was prissy. She hated, even as a two-year-old, di",annotator_3,overlap
The Bluest Eye (1970),Mary,68185,68189,character_reference,0.85,Mary,"o eat the eyes, eat Mary Jane. Love Mary Jane. Be Mary Jane. Three pennies had bought her nine lovely or",annotator_3,unique
The Bluest Eye (1970),Jesus,178220,178225,character_reference,0.85,Jesus,"s in mine, and we stretches our arms outwise like Jesus on the cross. I hold on tight. My fingers and my",annotator_3,overlap
Beloved (1987),Paul,19209,19213,character_reference,0.85,Paul,the blue-and-white wallpaper of the second floor. Paul D could see just the beginning of the paper; disc,annotator_3,unique
Song of Solomon (1977),Hagar,239665,239670,character_reference,0.85,Hagar,A week earlier she had learned from Freddie that Hagar had tried to kill Milkman six times in as many mo,annotator_3,unique
Paradise (1998),Calvary,190427,190434,character_reference,0.7,Calvary,r think up devilment. The way it was before Mount Calvary was completed. When baptisms were held in sweet w,annotator_3,overlap
Song of Solomon (1977),Hagar,235227,235232,character_reference,0.85,Hagar,"the people who saw her passed the word along that Hagar ""done took off after Milkman again."" Women watche",annotator_3,unique
Beloved (1987),John,450398,450402,thematic_reference,0.9,John,"es and sassy prints. She walked the four miles to John Shillito's to buy yellow ribbon, shiny buttons an",annotator_3,overlap
The Bluest Eye (1970),redemption,53650,53660,thematic_reference,0.8,Redemption,"whom God wanted her to punish. (Cholly was beyond redemption, of course, and redemption was hardly the point-M",annotator_3,overlap
Beloved (1987),Paul,73908,73912,character_reference,0.85,Paul,"ak- ing more. Yet the morning she woke up next to Paul D, the word her daughter had used a few years ago",annotator_3,overlap
Sula (1973),Jude,130254,130258,thematic_reference,0.9,Jude,peared altogether when she dis- covered his pain. Jude could see himself taking shape in her eyes. She a,annotator_3,unique
Song of Solomon (1977),Mary,367263,367267,character_reference,0.85,Mary,n who had turned heads on every deck of the Queen Mary and had Frenchmen salivating all over Paris. Cori,annotator_3,overlap
Paradise (1998),faith,474592,474597,thematic_reference,0.8,Faith,"folks need more."" ""Never,"" said Consolata. “In my faith, faith is all I need.” ""You need what we all need",annotator_3,overlap
Beloved (1987),Paul,133132,133136,character_reference,0.85,Paul,"t was in his mouth, then there is still more that Paul D could tell me and my brain would go right ahead",annotator_3,unique
Sula (1973),lot,251838,251841,character_reference,0.7,Lot,"fret about putting their old ones away. It took a lot for black people to let them go, and even if some",annotator_3,overlap
Beloved (1987),John,262449,262453,thematic_reference,0.9,John,"brother and sister who gave Stamp Paid, Ella and John clothes, goods and gear for runaways because they",annotator_3,overlap
Song of Solomon (1977),Hagar,574111,574116,character_reference,0.7,Hagar,"o get up from here and fix myself up. No wonder!"" Hagar 309 threw back the bedcover and stood up. ""Ohhh.",annotator_3,unique
Paradise (1998),Esther,574972,574978,thematic_reference,0.9,Esther,"ren, died, people assumed the rest of them, Noah, Esther and Ming, would quickly follow. The first was giv",annotator_3,overlap
Paradise (1998),Matthew,586934,586941,thematic_reference,0.9,Matthew,"ury's drugstore, on the corner of Central and St. Matthew, he felt rather than saw watchful eyes traveling",annotator_3,unique
Song of Solomon (1977),hope,417809,417813,thematic_reference,0.8,Hope,"ter too if I let you. Why you trust me?"" ""Baby, I hope I never have to ask myself that question."" It end",annotator_3,overlap
The Bluest Eye (1970),Mary,66592,66596,character_reference,0.85,Mary,"fist, showing the three pennies. He scoots three Mary Janes toward her-three yellow rectangles in each",annotator_3,overlap
Tar Baby (1981),hope,109579,109583,thematic_reference,0.8,Hope,"t, plain and fluffy,"" said Margaret. ""Well, let's hope that's what we get. Omelet's more likely in this",annotator_3,overlap
Beloved (1987),Paul,437250,437254,character_reference,0.85,Paul,"be- tween forefinger and thumb. ""Something else."" Paul D didn't say anything so the two men sat in silen",annotator_3,overlap
Song of Solomon (1977),Hagar,586023,586028,character_reference,0.85,Hagar,"had: love murmurs and a protective shade. ""Mama."" Hagar floated up into an even higher fever. ""Hmmm?"" ""Wh",annotator_3,overlap
Tar Baby (1981),Gideon,186606,186612,character_reference,0.7,Gideon,"hungry man was on the grounds, or, as she said to Gideon, ""Somebody's starving to death round here."" And G",annotator_3,overlap
The Bluest Eye (1970),Cain,85801,85805,character_reference,0.85,Cain,"bay a victim, Pecola Breedlove. Bay Boy, Woodrow Cain, Buddy Wilson, Junie Bug—like a necklace of semip",annotator_3,overlap
Jazz (1992),job,67504,67507,thematic_reference,0.9,Job,"get to be a lawyer she would end up with an apron job. So she added a note in her own hand, saying, “I",annotator_3,unique
A Mercy (2008),Jacob,13278,13283,character_reference,0.85,Jacob,"aded to forgo a deposit if the man signed a note: Jacob Vaark. The saddle was poorly made but the horse,",annotator_3,unique
Tar Baby (1981),job,169240,169243,thematic_reference,0.9,Job,a good man whom she trusted; a good and permanent job doing what she was good at for a boss who appreci,annotator_3,overlap
Song of Solomon (1977),Grace,542198,542203,thematic_reference,0.8,Grace,"down to see what time it was. ""Oh, look at that."" Grace pointed to his hand. ""What a good- looking watch.",annotator_3,overlap
Sula (1973),Jesus,167241,167246,character_reference,0.85,Jesus,"ul the coal up out of the bin even then nobody, O Jesus, I could be a mule or plow the furrows with my ha",annotator_3,overlap
